,code,term,system,codelist,cui
3135,15967511000001100,Aspirin 75mg gastro-resistant tablets,SNOMED,aspirin,S-15967511000001100
3136,30798211000001100,Aspirin 25mg capsules,SNOMED,aspirin,S-30798211000001100
3137,30791611000001100,Aspirin 25mg capsules,SNOMED,aspirin,S-30791611000001100
3138,19465811000001100,Pradaxa 150mg capsules,SNOMED,dabigatran,S-19465811000001100
3139,16072911000001100,Clopidogrel 25mg/5ml oral suspension,SNOMED,clopidogrel,S-16072911000001100
3140,16060011000001100,Clopidogrel 25mg/5ml oral suspension,SNOMED,clopidogrel,S-16060011000001100
3141,429540001,Clopidogrel 300mg tablets,SNOMED,clopidogrel,S-429540001
3142,27160311000001100,Xarelto 2.5mg tablets,SNOMED,rivaroxaban,S-27160311000001100
3143,314011005,Focal diabetic maculopathy,SNOMED,diabetes_chads,S-314011005
3144,12012211000001100,Aspirin 15mg/5ml oral solution,SNOMED,aspirin,S-12012211000001100
3145,12012311000001100,Aspirin 15mg/5ml oral suspension,SNOMED,aspirin,S-12012311000001100
3146,11972611000001100,Aspirin 15mg/5ml oral solution,SNOMED,aspirin,S-11972611000001100
3147,11971811000001100,Aspirin 15mg/5ml oral suspension,SNOMED,aspirin,S-11971811000001100
3148,12013211000001100,Aspirin 37.5mg/5ml oral solution,SNOMED,aspirin,S-12013211000001100
3149,127012008,Lipoatrophic diabetes,SNOMED,diabetes_chads,S-127012008
3150,769182000,Preproliferative diabetic retinopathy of left eye,SNOMED,diabetes_chads,S-769182000
3151,195213000,Cerebellar stroke syndrome,SNOMED,stroke_hasbled,S-195213000
3152,732923001,Hemorrhage of medulla oblongata (disorder),SNOMED,stroke_hasbled,S-732923001
3153,242109009,Fall down stairs of motor bus while boarding or alighting,SNOMED,fall,S-242109009
3154,242111000,Fall from car in street while boarding or alighting,SNOMED,fall,S-242111000
3155,1092041000000100,Ex-very heavy smoker (40+/day) (finding),SNOMED,smoking,S-1092041000000100
3156,1092071000000100,Ex-heavy smoker (20-39/day) (finding),SNOMED,smoking,S-1092071000000100
3157,1092111000000100,Ex-light smoker (1-9/day) (finding),SNOMED,smoking,S-1092111000000100
3158,160603005,Light cigarette smoker (1-9 cigs/day) (finding),SNOMED,smoking,S-160603005
3159,160606002,Very heavy cigarette smoker (40+ cigs/day) (finding),SNOMED,smoking,S-160606002
3160,230708002,Posterior cerebral circulation hemorrhagic infarction (disorder),SNOMED,stroke_chads,S-230708002
3161,230065006,Chain smoker (finding),SNOMED,smoking,S-230065006
3162,266918002,Tobacco smoking consumption (observable entity),SNOMED,smoking,S-266918002
3163,266922007,Ex-light cigarette smoker (1-9/day) (finding),SNOMED,smoking,S-266922007
3164,446172000,Failed attempt to stop smoking (finding),SNOMED,smoking,S-446172000
3165,449868002,Smokes tobacco daily (finding),SNOMED,smoking,S-449868002
3166,56578002,Moderate smoker (20 or less per day) (finding),SNOMED,smoking,S-56578002
3167,19841411000001100,Xarelto 20mg tablets,SNOMED,rivaroxaban,S-19841411000001100
3168,8400511000001100,Clopidogrel 75mg/5ml oral suspension,SNOMED,clopidogrel,S-8400511000001100
3169,18747911000001100,Clopidogrel 1mg/ml oral suspension,SNOMED,clopidogrel,S-18747911000001100
3170,87555007,Claude's syndrome (disorder),SNOMED,stroke_chads,S-87555007
3171,22244311000001100,Clopidogrel 75mg/5ml oral solution,SNOMED,clopidogrel,S-22244311000001100
3172,8426611000001100,Clopidogrel 75mg/5ml oral suspension,SNOMED,clopidogrel,S-8426611000001100
3173,36760211000001100,Prasugrel 10mg tablets,SNOMED,prasugrel,S-36760211000001104
3174,13504711000001100,Pradaxa 75mg capsules,SNOMED,dabigatran,S-13504711000001100
3175,36916911000001100,Prasugrel 10mg tablets,SNOMED,prasugrel,S-36916911000001104
3176,276220007,Foville syndrome (disorder),SNOMED,stroke_chads,S-276220007
3177,195167002,External capsule hemorrhage,SNOMED,stroke_chads,S-195167002
3178,301331008,Finding of body mass index (finding),SNOMED,bmi,S-301331008
3179,195209007,Middle cerebral artery syndrome (disorder),SNOMED,stroke_chads,S-195209007
3180,432504007,Cerebral infarction (disorder),SNOMED,stroke_chads,S-432504007
3181,134406006,Smoking reduced (finding),SNOMED,smoking,S-134406006
3182,160604004,Moderate cigarette smoker (10-19 cigs/day) (finding),SNOMED,smoking,S-160604004
3183,160605003,Heavy cigarette smoker (20-39 cigs/day) (finding),SNOMED,smoking,S-160605003
3184,53896009,Tolerant ex-smoker (finding),SNOMED,smoking,S-53896009
3185,1092041000000100,Ex-very heavy smoker (40+/day) (finding),SNOMED,smoking,S-1092041000000100
3186,1092091000000100,Ex-moderate smoker (10-19/day) (finding),SNOMED,smoking,S-1092091000000100
3187,195212005,Brainstem stroke syndrome (disorder),SNOMED,stroke_chads,S-195212005
3188,195200006,Carotid artery syndrome hemispheric,SNOMED,stroke_chads,S-195200006
3189,36760011000001100,Prasugrel 5mg tablets,SNOMED,prasugrel,S-36760011000001104
3190,36882311000001100,Prasugrel 5mg tablets,SNOMED,prasugrel,S-36882311000001104
3191,36927711000001100,Prasugrel 5mg tablets,SNOMED,prasugrel,S-36927711000001104
3192,32338411000001100,Clopidogrel 6mg/ml oral suspension,SNOMED,clopidogrel,S-32338411000001100
3193,34682711000001100,Clopidogrel 7mg/ml oral suspension,SNOMED,clopidogrel,S-34682711000001100
3194,56218007,Systolic hypertension,SNOMED,hypertension_chads,S-56218007
3195,852711000001109,Aspirin 75mg dispersible tablets,SNOMED,aspirin,S-852711000001109
3196,21776611000001100,Aspirin 75mg dispersible tablets,SNOMED,aspirin,S-21776611000001100
3197,19429611000001100,Aspirin 75mg dispersible tablets,SNOMED,aspirin,S-19429611000001100
3198,319775004,Aspirin 75mg tablets,SNOMED,aspirin,S-319775004
3199,17879711000001100,Aspirin 75mg tablets,SNOMED,aspirin,S-17879711000001100
3200,230692004,Infarction - precerebral,SNOMED,stroke_hasbled,S-230692004
3201,242396001,Fall due to uneven surface indoors,SNOMED,fall,S-242396001
3202,38341003,Hypertensive disease,SNOMED,hypertension_chads,S-38341003
3203,78975002,Malignant essential hypertension,SNOMED,hypertension_chads,S-78975002
3204,134395001,Diabetic retinopathy screening,SNOMED,diabetes_chads,S-134395001
3205,232023006,Diabetic traction retinal detachment,SNOMED,diabetes_chads,S-232023006
3206,18082911000001100,Aspirin 75mg tablets,SNOMED,aspirin,S-18082911000001100
3207,29774911000001100,Aspirin 75mg tablets,SNOMED,aspirin,S-29774911000001100
3208,21777311000001100,Aspirin 75mg tablets,SNOMED,aspirin,S-21777311000001100
3209,319781007,Aspirin 75mg gastro-resistant tablets,SNOMED,aspirin,S-319781007
3210,138011000001102,Aspirin 75mg gastro-resistant tablets,SNOMED,aspirin,S-138011000001102
3211,22298006,Myocardial infarction,SNOMED,vascular_disease_chads,S-22298006
3212,42531007,Microinfarct of heart,SNOMED,vascular_disease_chads,S-42531007
3213,8801005,Secondary diabetes mellitus,SNOMED,diabetes_chads,S-8801005
3214,11530004,Brittle diabetes,SNOMED,diabetes_chads,S-11530004
3215,421631007,Gangrene associated with type II diabetes mellitus (disorder),SNOMED,diabetes_chads,S-421631007
3216,77176002,Smoker (finding),SNOMED,smoking,S-77176002
3217,82302008,Pipe smoker (finding),SNOMED,smoking,S-82302008
3218,836001000000109,Waterpipe tobacco consumption (observable entity),SNOMED,smoking,S-836001000000109
3219,29903211000001100,Edoxaban 15mg tablets,SNOMED,edoxaban,S-29903211000001100
3220,14254711000001100,Rivaroxaban 10mg tablets,SNOMED,doacs,S-14254711000001100
3221,19842111000001100,Rivaroxaban 15mg tablets,SNOMED,doacs,S-19842111000001100
3222,86933000,Heavy drinker (finding),SNOMED,alcohol_hasbled,S-86933000
3223,230713003,Stroke of uncertain pathology (disorder),SNOMED,stroke_chads,S-230713003
3224,49436004,Atrial fibrillation,SNOMED,atrial_fibrillation,S-49436004
3225,230057008,Cigar consumption (observable entity),SNOMED,smoking,S-230057008
3226,230059006,Occasional cigarette smoker (finding),SNOMED,smoking,S-230059006
3227,230060001,Light cigarette smoker (finding),SNOMED,smoking,S-230060001
3228,215634008,Fall on stairs in water transport,SNOMED,fall,S-215634008
3229,307766002,Left sided cerebral infarction,SNOMED,stroke_chads,S-307766002
3230,276219001,Occipital cerebral infarction (disorder),SNOMED,stroke_chads,S-276219001
3231,8517006,Ex-smoker (finding),SNOMED,smoking,S-8517006
3232,1092031000000100,Ex-smoker amount unknown (finding),SNOMED,smoking,S-1092031000000100
3233,1092071000000100,Ex-heavy smoker (20-39/day) (finding),SNOMED,smoking,S-1092071000000100
3234,230062009,Moderate cigarette smoker (finding),SNOMED,smoking,S-230062009
3235,230065006,Chain smoker (finding),SNOMED,smoking,S-230065006
3236,266918002,Tobacco smoking consumption (observable entity),SNOMED,smoking,S-266918002
3237,160606002,Very heavy cigarette smoker (40+ cigs/day) (finding),SNOMED,smoking,S-160606002
3238,203191000000107,Wants to stop smoking (finding),SNOMED,smoking,S-203191000000107
3239,308438006,Smoking restarted (finding),SNOMED,smoking,S-308438006
3240,266257000,TIA,SNOMED,stroke_hasbled,S-266257000
3241,29902411000001100,Lixiana 30mg tablets,SNOMED,edoxaban,S-29902411000001100
3242,195165005,Basal ganglia hemorrhage,SNOMED,stroke_chads,S-195165005
3243,275434003,Stroke in the puerperium,SNOMED,stroke_chads,S-275434003
3244,29902111000001100,Lixiana 15mg tablets,SNOMED,edoxaban,S-29902111000001100
3245,266928006,Ex-cigarette smoker amount unknown (finding),SNOMED,smoking,S-266928006
3246,281018007,Ex-cigarette smoker (finding),SNOMED,smoking,S-281018007
3247,735128000,Ex-smoker for less than 1 year (finding),SNOMED,smoking,S-735128000
3248,87555007,Claude's syndrome (disorder),SNOMED,stroke_hasbled,S-87555007
3249,15258001,Subclavian steal syndrome (disorder),SNOMED,stroke_hasbled,S-15258001
3250,29902711000001100,Lixiana 60mg tablets,SNOMED,edoxaban,S-29902711000001100
3251,140921000119102,Ischaemic stroke without coma,SNOMED,stroke_hasbled,S-140921000119102
3252,7713009,Intrapontine hemorrhage,SNOMED,stroke_hasbled,S-7713009
3253,1092111000000100,Ex-light smoker (1-9/day) (finding),SNOMED,smoking,S-1092111000000100
3254,1092131000000100,Ex-trivial smoker (<1/day) (finding),SNOMED,smoking,S-1092131000000100
3255,160617001,Stopped smoking (finding),SNOMED,smoking,S-160617001
3256,217155007,Fall on same level from slipping,SNOMED,fall,S-217155007
3257,160612007,Keeps trying to stop smoking (finding),SNOMED,smoking,S-160612007
3258,160616005,Trying to give up smoking (finding),SNOMED,smoking,S-160616005
3259,203191000000107,Wants to stop smoking (finding),SNOMED,smoking,S-203191000000107
3260,308438006,Smoking restarted (finding),SNOMED,smoking,S-308438006
3261,394871007,Thinking about stopping smoking (finding),SNOMED,smoking,S-394871007
3262,394872000,Ready to stop smoking (finding),SNOMED,smoking,S-394872000
3263,160620009,Ex-pipe smoker (finding),SNOMED,smoking,S-160620009
3264,160621008,Ex-cigar smoker (finding),SNOMED,smoking,S-160621008
3265,230058003,Pipe tobacco consumption (observable entity),SNOMED,smoking,S-230058003
3266,360890004,Intolerant ex-smoker (finding),SNOMED,smoking,S-360890004
3267,360900008,Aggressive ex-smoker (finding),SNOMED,smoking,S-360900008
3268,48031000119106,Ex-smoker for more than 1 year (finding),SNOMED,smoking,S-48031000119106
3269,242406007,Fall due to impact against supermarket shopping cart,SNOMED,fall,S-242406007
3270,242407003,Fall due to impact against wheelbarrow,SNOMED,fall,S-242407003
3271,95460007,Cerebellar infarction,SNOMED,stroke_hasbled,S-95460007
3272,29903411000001100,Edoxaban 60mg tablets,SNOMED,doacs,S-29903411000001100
3273,75038005,Cerebellar hemorrhage,SNOMED,stroke_hasbled,S-75038005
3274,71444005,Cerebral thrombosis,SNOMED,stroke_hasbled,S-71444005
3275,242390007,Fall due to polished surface,SNOMED,fall,S-242390007
3276,443469008,Prasugrel 10mg tablets,SNOMED,prasugrel,S-443469008
3277,428041000124106,Occasional tobacco smoker (finding),SNOMED,smoking,S-428041000124106
3278,77176002,Smoker (finding),SNOMED,smoking,S-77176002
3279,82302008,Pipe smoker (finding),SNOMED,smoking,S-82302008
3280,49422009,Cortical hemorrhage,SNOMED,stroke_chads,S-49422009
3281,71444005,Cerebral thrombosis,SNOMED,stroke_chads,S-71444005
3282,360890004,Intolerant ex-smoker (finding),SNOMED,smoking,S-360890004
3283,48031000119106,Ex-smoker for more than 1 year (finding),SNOMED,smoking,S-48031000119106
3284,8517006,Ex-smoker (finding),SNOMED,smoking,S-8517006
3285,443088009,Prasugrel 5mg tablets,SNOMED,prasugrel,S-443088009
3286,703907006,Apixaban 2.5mg tablets,SNOMED,apixaban,S-703907006
3287,75543006,Cerebral embolism,SNOMED,stroke_hasbled,S-75543006
3288,230698000,Lacunar infarction,SNOMED,stroke_chads,S-230698000
3289,217158009,Fall on moving sidewalk,SNOMED,fall,S-217158009
3290,217173005,Fall from bump against object,SNOMED,fall,S-217173005
3291,225054009,Fell onto outstretched hand,SNOMED,fall,S-225054009
3292,242387001,Fall due to slipping on ice or snow,SNOMED,fall,S-242387001
3293,242389003,Fall due to wet surface,SNOMED,fall,S-242389003
3294,195209007,Middle cerebral artery syndrome,SNOMED,stroke_hasbled,S-195209007
3295,242399008,Fall due to failure of support,SNOMED,fall,S-242399008
3296,242400001,Fall due to failure of rail,SNOMED,fall,S-242400001
3297,242391006,Fall due to discarded object,SNOMED,fall,S-242391006
3298,242392004,Fall in bath or shower,SNOMED,fall,S-242392004
3299,33036003,Fall on same level,SNOMED,fall,S-33036003
3300,217088003,Fall on or from stairs,SNOMED,fall,S-217088003
3301,217090002,Fall from stairs,SNOMED,fall,S-217090002
3302,213912005,Fall in train,SNOMED,fall,S-213912005
3303,414190009,Fall on stairs,SNOMED,fall,S-414190009
3304,83468000,Fall from chair,SNOMED,fall,S-83468000
3305,1912002,Fall,SNOMED,fall,S-1912002
3306,20902002,Fall from bed,SNOMED,fall,S-20902002
3307,161898004,Falls,SNOMED,fall,S-161898004
3308,251739019,H/O: haematemesis,SNOMED,bleeding_hasbled,S-251739019
3309,251740017,H/O: melaena,SNOMED,bleeding_hasbled,S-251740017
3310,2986975018,H/O: GI Bleed,SNOMED,bleeding_hasbled,S-2986975018
3311,411546012,H/O: GI Bleed,SNOMED,bleeding_hasbled,S-411546012
3312,2984033019,H/O: abnormal uterine bleeding,SNOMED,bleeding_hasbled,S-2984033019
3313,411565016,H/O: abnormal uterine bleeding,SNOMED,bleeding_hasbled,S-411565016
3314,397855015,H/O: abnormal uterine bleeding,SNOMED,bleeding_hasbled,S-397855015
3315,2670003011,H/O: abnormal uterine bleeding,SNOMED,bleeding_hasbled,S-2670003011
3316,252138018,H/O: ante-partum haemorrhage,SNOMED,bleeding_hasbled,S-252138018
3317,252145018,H/O: post-partum haemorrhage,SNOMED,bleeding_hasbled,S-252145018
3318,492111018,Surgical arrest of postoperative bleeding of adenoid,SNOMED,bleeding_hasbled,S-492111018
3319,66269014,Surgical arrest of postoperative bleeding of adenoid,SNOMED,bleeding_hasbled,S-66269014
3320,268351013,Surgical arrest of postoperative bleeding from tooth socket,SNOMED,bleeding_hasbled,S-268351013
3321,268510012,Surgical arrest of postoperative bleeding from tonsillar bed,SNOMED,bleeding_hasbled,S-268510012
3322,275461019,Reopen abdo reexplore intraabd op site surg arr postop bleed,SNOMED,bleeding_hasbled,S-275461019
3323,276081018,Reopen cranium reexploration op site arrest post op bleeding,SNOMED,bleeding_hasbled,S-276081018
3324,1372281000000110,Reexploration of organ & surgical arrest postop bleeding NOC,SNOMED,bleeding_hasbled,S-1372281000000110
3325,403111013,Haematoma - postoperative,SNOMED,bleeding_hasbled,S-403111013
3326,215721000000114,Haematoma - postoperative,SNOMED,bleeding_hasbled,S-215721000000114
3327,403111013,Haemorrhage - postoperative,SNOMED,bleeding_hasbled,S-403111013
3328,215721000000114,Haemorrhage - postoperative,SNOMED,bleeding_hasbled,S-215721000000114
3329,202906017,Post-operative haemorrhage,SNOMED,bleeding_hasbled,S-202906017
3330,348211019,Post-operative haemorrhage,SNOMED,bleeding_hasbled,S-348211019
3331,325137018,Post-operative haematoma formation,SNOMED,bleeding_hasbled,S-325137018
3332,265690015,Evacuation of haematoma from cerebellum,SNOMED,bleeding_hasbled,S-265690015
3333,279429014,Evacuation of intracerebral haematoma NEC,SNOMED,bleeding_hasbled,S-279429014
3334,265968017,Evacuation of extradural haematoma,SNOMED,bleeding_hasbled,S-265968017
3335,267223015,Drainage of haematoma of external ear,SNOMED,bleeding_hasbled,S-267223015
3336,267225010,Drainage of haematoma of external ear,SNOMED,bleeding_hasbled,S-267225010
3337,267229016,Drainage haematoma ext ear control cavity c bolster suture,SNOMED,bleeding_hasbled,S-267229016
3338,267230014,Drainage haematoma ext ear control cavity c bolster suture,SNOMED,bleeding_hasbled,S-267230014
3339,509428015,Evacuation of perianal haematoma,SNOMED,bleeding_hasbled,S-509428015
3340,433186012,Evacuation of perianal haematoma,SNOMED,bleeding_hasbled,S-433186012
3341,1216830016,Evacuation of haematoma of vulva,SNOMED,bleeding_hasbled,S-1216830016
3342,275087014,Liposuction removal of haematoma,SNOMED,bleeding_hasbled,S-275087014
3343,508104019,Drainage of subungual haematoma,SNOMED,bleeding_hasbled,S-508104019
3344,1372141000000110,Aspiration of haematoma of organ NOC,SNOMED,bleeding_hasbled,S-1372141000000110
3345,444575012,Evacuation of haematoma NEC,SNOMED,bleeding_hasbled,S-444575012
3346,507866018,Haematoma of pinna,SNOMED,bleeding_hasbled,S-507866018
3347,2108091000000110,Perianal haematoma,SNOMED,bleeding_hasbled,S-2108091000000110
3348,2107761000000110,Perianal haematoma,SNOMED,bleeding_hasbled,S-2107761000000110
3349,196520016,Perianal haematoma,SNOMED,bleeding_hasbled,S-196520016
3350,483206018,Perianal haematoma,SNOMED,bleeding_hasbled,S-483206018
3351,483208017,Perianal haematoma,SNOMED,bleeding_hasbled,S-483208017
3352,483209013,Perianal haematoma,SNOMED,bleeding_hasbled,S-483209013
3353,304143019,Intrarenal haematoma,SNOMED,bleeding_hasbled,S-304143019
3354,304163014,Perirenal haematoma,SNOMED,bleeding_hasbled,S-304163014
3355,304164015,Perirenal haematoma,SNOMED,bleeding_hasbled,S-304164015
3356,304493010,Corpus cavernosum haematoma,SNOMED,bleeding_hasbled,S-304493010
3357,304525014,Scrotal haematoma due to nontraumatic cause,SNOMED,bleeding_hasbled,S-304525014
3358,1216444017,Testicular haematoma due to nontraumatic cause,SNOMED,bleeding_hasbled,S-1216444017
3359,304630018,Breast haematoma due to nontraumatic cause,SNOMED,bleeding_hasbled,S-304630018
3360,505536016,Haematoma of the broad ligament,SNOMED,bleeding_hasbled,S-505536016
3361,1216870011,Haematoma of vulva,SNOMED,bleeding_hasbled,S-1216870011
3362,501268015,Haematoma of vulva,SNOMED,bleeding_hasbled,S-501268015
3363,355700019,Vulval and perineal haematoma during delivery,SNOMED,bleeding_hasbled,S-355700019
3364,1476435017,Vulval and perineal haematoma during delivery,SNOMED,bleeding_hasbled,S-1476435017
3365,398425015,Vulval and perineal haematoma during delivery,SNOMED,bleeding_hasbled,S-398425015
3366,355700019,Perineal haematoma,SNOMED,bleeding_hasbled,S-355700019
3367,1476435017,Perineal haematoma,SNOMED,bleeding_hasbled,S-1476435017
3368,398425015,Perineal haematoma,SNOMED,bleeding_hasbled,S-398425015
3369,355700019,Vulval and perineal haematoma during delivery,SNOMED,bleeding_hasbled,S-355700019
3370,1476435017,Vulval and perineal haematoma during delivery,SNOMED,bleeding_hasbled,S-1476435017
3371,398425015,Vulval and perineal haematoma during delivery,SNOMED,bleeding_hasbled,S-398425015
3372,1476418016,Vulval and perineal haematoma during delivery - delivered,SNOMED,bleeding_hasbled,S-1476418016
3373,307238010,Vulval and perineal haematoma during delivery - delivered,SNOMED,bleeding_hasbled,S-307238010
3374,1476435017,Vulval and perineal haematoma during delivery NOS,SNOMED,bleeding_hasbled,S-1476435017
3375,307319015,Obstetric trauma causing pelvic haematoma,SNOMED,bleeding_hasbled,S-307319015
3376,307323011,Obstetric pelvic haematoma - delivered,SNOMED,bleeding_hasbled,S-307323011
3377,1207311012,Haematoma of obstetric wound,SNOMED,bleeding_hasbled,S-1207311012
3378,355715018,Haematoma - perineal wound,SNOMED,bleeding_hasbled,S-355715018
3379,391028016,Traumatic extradural haematoma,SNOMED,bleeding_hasbled,S-391028016
3380,391029012,Traumatic extradural haematoma,SNOMED,bleeding_hasbled,S-391029012
3381,390818018,Liver haematoma and contusion without open wound into cavity,SNOMED,bleeding_hasbled,S-390818018
3382,321114016,Spleen haematoma with open wound into cavity,SNOMED,bleeding_hasbled,S-321114016
3383,321133014,Kidney haematoma with open wound into cavity,SNOMED,bleeding_hasbled,S-321133014
3384,405391016,Haematoma with intact skin,SNOMED,bleeding_hasbled,S-405391016
3385,405392011,Haematoma with intact skin,SNOMED,bleeding_hasbled,S-405392011
3386,405393018,Haematoma with intact skin,SNOMED,bleeding_hasbled,S-405393018
3387,405394012,Haematoma with intact skin,SNOMED,bleeding_hasbled,S-405394012
3388,405395013,Haematoma with intact skin,SNOMED,bleeding_hasbled,S-405395013
3389,451473014,Haematoma of rectus sheath,SNOMED,bleeding_hasbled,S-451473014
3390,114430017,Perianal haematoma,SNOMED,bleeding_hasbled,S-114430017
3391,222501000000111,Perianal haematoma,SNOMED,bleeding_hasbled,S-222501000000111
3392,403014019,Subungal haematoma,SNOMED,bleeding_hasbled,S-403014019
3393,322816019,"Contusion, fingernail (includes subungual haematoma)",SNOMED,bleeding_hasbled,S-322816019
3394,151760014,Haematoma of leg,SNOMED,bleeding_hasbled,S-151760014
3395,409951019,Traumatic haematoma,SNOMED,bleeding_hasbled,S-409951019
3396,1476077014,Haematoma NOS,SNOMED,bleeding_hasbled,S-1476077014
3397,2162136014,Haematoma NOS,SNOMED,bleeding_hasbled,S-2162136014
3398,2162137017,Haematoma NOS,SNOMED,bleeding_hasbled,S-2162137017
3399,473549012,Haematoma NOS,SNOMED,bleeding_hasbled,S-473549012
3400,391070014,Haematoma NOS,SNOMED,bleeding_hasbled,S-391070014
3401,1476077014,Intramuscular haematoma NOS,SNOMED,bleeding_hasbled,S-1476077014
3402,2162136014,Intramuscular haematoma NOS,SNOMED,bleeding_hasbled,S-2162136014
3403,2162137017,Intramuscular haematoma NOS,SNOMED,bleeding_hasbled,S-2162137017
3404,473549012,Intramuscular haematoma NOS,SNOMED,bleeding_hasbled,S-473549012
3405,391070014,Intramuscular haematoma NOS,SNOMED,bleeding_hasbled,S-391070014
3406,403111013,Peri-operative haemorrhage or haematoma,SNOMED,bleeding_hasbled,S-403111013
3407,215721000000114,Peri-operative haemorrhage or haematoma,SNOMED,bleeding_hasbled,S-215721000000114
3408,265689012,Evacuation of haematoma from temporal lobe of brain,SNOMED,bleeding_hasbled,S-265689012
3409,265722013,Aspiration of haematoma of brain tissue,SNOMED,bleeding_hasbled,S-265722013
3410,498519016,Evacuation of subdural haematoma,SNOMED,bleeding_hasbled,S-498519016
3411,498520010,Evacuation of subdural haematoma,SNOMED,bleeding_hasbled,S-498520010
3412,1216125018,Subarachnoid haemorrhage,SNOMED,bleeding_hasbled,S-1216125018
3413,481028017,Subarachnoid haemorrhage,SNOMED,bleeding_hasbled,S-481028017
3414,405379013,Subarachnoid haemorrhage,SNOMED,bleeding_hasbled,S-405379013
3415,405380011,Subarachnoid haemorrhage,SNOMED,bleeding_hasbled,S-405380011
3416,300242011,Ruptured berry aneurysm,SNOMED,bleeding_hasbled,S-300242011
3417,300244012,Subarachnoid haemorrhage from carotid siphon and bifurcation,SNOMED,bleeding_hasbled,S-300244012
3418,412353018,Subarachnoid haemorrhage from middle cerebral artery,SNOMED,bleeding_hasbled,S-412353018
3419,412357017,Subarachnoid haemorrhage from anterior communicating artery,SNOMED,bleeding_hasbled,S-412357017
3420,412360012,Subarachnoid haemorrhage from posterior communicating artery,SNOMED,bleeding_hasbled,S-412360012
3421,300253017,Subarachnoid haemorrhage from vertebral artery,SNOMED,bleeding_hasbled,S-300253017
3422,2819959010,Intracerebral haemorrhage,SNOMED,bleeding_hasbled,S-2819959010
3423,3673215016,Intracerebral haemorrhage,SNOMED,bleeding_hasbled,S-3673215016
3424,3673217012,Intracerebral haemorrhage,SNOMED,bleeding_hasbled,S-3673217012
3425,409859018,Intracerebral haemorrhage,SNOMED,bleeding_hasbled,S-409859018
3426,409860011,Intracerebral haemorrhage,SNOMED,bleeding_hasbled,S-409860011
3427,2819959010,CVA - cerebrovascular accid due to intracerebral haemorrhage,SNOMED,bleeding_hasbled,S-2819959010
3428,3673215016,CVA - cerebrovascular accid due to intracerebral haemorrhage,SNOMED,bleeding_hasbled,S-3673215016
3429,3673217012,CVA - cerebrovascular accid due to intracerebral haemorrhage,SNOMED,bleeding_hasbled,S-3673217012
3430,409859018,CVA - cerebrovascular accid due to intracerebral haemorrhage,SNOMED,bleeding_hasbled,S-409859018
3431,409860011,CVA - cerebrovascular accid due to intracerebral haemorrhage,SNOMED,bleeding_hasbled,S-409860011
3432,2819959010,Stroke due to intracerebral haemorrhage,SNOMED,bleeding_hasbled,S-2819959010
3433,3673215016,Stroke due to intracerebral haemorrhage,SNOMED,bleeding_hasbled,S-3673215016
3434,3673217012,Stroke due to intracerebral haemorrhage,SNOMED,bleeding_hasbled,S-3673217012
3435,409859018,Stroke due to intracerebral haemorrhage,SNOMED,bleeding_hasbled,S-409859018
3436,409860011,Stroke due to intracerebral haemorrhage,SNOMED,bleeding_hasbled,S-409860011
3437,495394013,Cortical haemorrhage,SNOMED,bleeding_hasbled,S-495394013
3438,496232015,Internal capsule haemorrhage,SNOMED,bleeding_hasbled,S-496232015
3439,300272017,Basal nucleus haemorrhage,SNOMED,bleeding_hasbled,S-300272017
3440,502878012,Cerebellar haemorrhage,SNOMED,bleeding_hasbled,S-502878012
3441,503469016,Pontine haemorrhage,SNOMED,bleeding_hasbled,S-503469016
3442,483988011,Bulbar haemorrhage,SNOMED,bleeding_hasbled,S-483988011
3443,300276019,External capsule haemorrhage,SNOMED,bleeding_hasbled,S-300276019
3444,300277011,"Intracerebral haemorrhage, intraventricular",SNOMED,bleeding_hasbled,S-300277011
3445,300280012,"Intracerebral haemorrhage, multiple localized",SNOMED,bleeding_hasbled,S-300280012
3446,2819959010,Intracerebral haemorrhage NOS,SNOMED,bleeding_hasbled,S-2819959010
3447,1773153015,Extradural haemorrhage - nontraumatic,SNOMED,bleeding_hasbled,S-1773153015
3448,300294013,Subdural haemorrhage - nontraumatic,SNOMED,bleeding_hasbled,S-300294013
3449,300293019,Subdural haemorrhage - nontraumatic,SNOMED,bleeding_hasbled,S-300293019
3450,2469010019,Subdural haematoma - nontraumatic,SNOMED,bleeding_hasbled,S-2469010019
3451,486181011,Subdural haemorrhage NOS,SNOMED,bleeding_hasbled,S-486181011
3452,475553012,Intracranial haemorrhage NOS,SNOMED,bleeding_hasbled,S-475553012
3453,300406018,Sequelae of subarachnoid haemorrhage,SNOMED,bleeding_hasbled,S-300406018
3454,2916058017,Subarachnoid haemorrhage following injury,SNOMED,bleeding_hasbled,S-2916058017
3455,2916363013,Subarachnoid haemorrhage following injury,SNOMED,bleeding_hasbled,S-2916363013
3456,320836010,Subarachnoid haemorrhage following injury,SNOMED,bleeding_hasbled,S-320836010
3457,2915482010,Subarachnoid haemorrhage following injury,SNOMED,bleeding_hasbled,S-2915482010
3458,2916058017,Subdural haemorrhage following injury,SNOMED,bleeding_hasbled,S-2916058017
3459,2916363013,Subdural haemorrhage following injury,SNOMED,bleeding_hasbled,S-2916363013
3460,320836010,Subdural haemorrhage following injury,SNOMED,bleeding_hasbled,S-320836010
3461,2915482010,Subdural haemorrhage following injury,SNOMED,bleeding_hasbled,S-2915482010
